timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%], temperature.gpu, clocks.current.sm [MHz], clocks.max.sm [MHz], power.draw [W], pstate, clocks_event_reasons.active, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_power_cap
2026/08/12 20:01:24.947, 30176 MiB, 1931 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 527.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:01:54.958, 30176 MiB, 1931 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 523.08 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:02:24.970, 30176 MiB, 1931 MiB, 96 %, 28 %, 79, 2827 MHz, 3090 MHz, 532.51 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:02:54.981, 30176 MiB, 1931 MiB, 97 %, 20 %, 79, 2827 MHz, 3090 MHz, 529.01 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:03:24.993, 30176 MiB, 1931 MiB, 99 %, 29 %, 80, 2827 MHz, 3090 MHz, 529.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:03:55.005, 30176 MiB, 1931 MiB, 99 %, 29 %, 80, 2842 MHz, 3090 MHz, 462.65 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:04:25.015, 30176 MiB, 1931 MiB, 94 %, 31 %, 78, 2827 MHz, 3090 MHz, 519.67 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:04:55.026, 30176 MiB, 1931 MiB, 99 %, 28 %, 78, 2820 MHz, 3090 MHz, 525.13 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:05:25.039, 30176 MiB, 1931 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 531.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:05:55.051, 30176 MiB, 1931 MiB, 98 %, 26 %, 78, 2820 MHz, 3090 MHz, 529.74 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:06:25.061, 30029 MiB, 2077 MiB, 96 %, 29 %, 78, 2812 MHz, 3090 MHz, 560.11 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:06:55.074, 30051 MiB, 2056 MiB, 96 %, 29 %, 79, 2827 MHz, 3090 MHz, 558.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:07:25.085, 30175 MiB, 1932 MiB, 95 %, 27 %, 80, 2827 MHz, 3090 MHz, 523.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:07:55.096, 30175 MiB, 1932 MiB, 98 %, 26 %, 78, 2820 MHz, 3090 MHz, 518.46 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:08:25.108, 30175 MiB, 1932 MiB, 90 %, 28 %, 75, 2820 MHz, 3090 MHz, 512.53 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:08:55.119, 30175 MiB, 1932 MiB, 99 %, 29 %, 79, 2827 MHz, 3090 MHz, 532.42 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:09:25.131, 30175 MiB, 1932 MiB, 91 %, 30 %, 75, 2820 MHz, 3090 MHz, 527.58 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:09:55.142, 30175 MiB, 1932 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 527.43 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:10:25.154, 30175 MiB, 1932 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 527.86 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:10:55.165, 30175 MiB, 1932 MiB, 4 %, 0 %, 75, 2820 MHz, 3090 MHz, 470.82 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:11:25.176, 30175 MiB, 1932 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 483.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:11:55.189, 30179 MiB, 1928 MiB, 99 %, 32 %, 79, 2827 MHz, 3090 MHz, 529.15 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:12:25.200, 30175 MiB, 1932 MiB, 96 %, 28 %, 79, 2820 MHz, 3090 MHz, 528.59 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:12:55.211, 30175 MiB, 1932 MiB, 97 %, 21 %, 77, 2827 MHz, 3090 MHz, 527.24 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:13:25.222, 30175 MiB, 1932 MiB, 99 %, 29 %, 79, 2827 MHz, 3090 MHz, 527.59 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:13:55.235, 30030 MiB, 2077 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 562.40 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:14:25.246, 30030 MiB, 2077 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 565.08 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:14:55.258, 30030 MiB, 2077 MiB, 99 %, 30 %, 81, 2827 MHz, 3090 MHz, 567.04 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:15:25.270, 30030 MiB, 2077 MiB, 90 %, 31 %, 81, 2820 MHz, 3090 MHz, 556.10 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:15:55.280, 30030 MiB, 2077 MiB, 97 %, 23 %, 80, 2820 MHz, 3090 MHz, 561.36 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:16:25.292, 30030 MiB, 2077 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 566.09 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:16:55.308, 30030 MiB, 2077 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 562.79 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:17:25.320, 30030 MiB, 2077 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 503.29 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:17:55.331, 30030 MiB, 2077 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 568.55 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:18:25.343, 30030 MiB, 2077 MiB, 99 %, 31 %, 73, 2820 MHz, 3090 MHz, 502.18 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:18:55.355, 30030 MiB, 2077 MiB, 99 %, 32 %, 82, 2820 MHz, 3090 MHz, 559.15 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:19:25.367, 30030 MiB, 2077 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 558.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:19:55.378, 30030 MiB, 2077 MiB, 96 %, 28 %, 81, 2812 MHz, 3090 MHz, 564.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:20:25.390, 30030 MiB, 2077 MiB, 98 %, 28 %, 81, 2812 MHz, 3090 MHz, 564.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:20:55.402, 30030 MiB, 2077 MiB, 91 %, 29 %, 82, 2857 MHz, 3090 MHz, 480.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:21:25.414, 30029 MiB, 2078 MiB, 99 %, 30 %, 82, 2812 MHz, 3090 MHz, 566.95 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:21:55.425, 30029 MiB, 2078 MiB, 99 %, 30 %, 82, 2820 MHz, 3090 MHz, 565.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:22:25.437, 30029 MiB, 2078 MiB, 96 %, 29 %, 81, 2805 MHz, 3090 MHz, 561.66 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:22:55.452, 30035 MiB, 2072 MiB, 99 %, 30 %, 78, 2820 MHz, 3090 MHz, 559.71 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:23:25.464, 30033 MiB, 2074 MiB, 96 %, 29 %, 81, 2820 MHz, 3090 MHz, 563.25 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:23:55.476, 30033 MiB, 2074 MiB, 97 %, 24 %, 80, 2812 MHz, 3090 MHz, 562.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:24:25.486, 30033 MiB, 2074 MiB, 98 %, 26 %, 82, 2812 MHz, 3090 MHz, 566.03 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:24:55.498, 30033 MiB, 2074 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 565.93 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:25:25.510, 30033 MiB, 2074 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 565.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:25:55.522, 30033 MiB, 2074 MiB, 99 %, 31 %, 77, 2820 MHz, 3090 MHz, 508.85 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:26:25.533, 30032 MiB, 2075 MiB, 99 %, 30 %, 80, 2812 MHz, 3090 MHz, 560.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:26:55.545, 30032 MiB, 2075 MiB, 17 %, 4 %, 82, 2812 MHz, 3090 MHz, 493.54 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:27:25.557, 30032 MiB, 2075 MiB, 98 %, 29 %, 82, 2805 MHz, 3090 MHz, 564.27 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:27:55.569, 30032 MiB, 2075 MiB, 99 %, 31 %, 81, 2857 MHz, 3090 MHz, 486.24 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:28:25.582, 30032 MiB, 2075 MiB, 99 %, 31 %, 78, 2812 MHz, 3090 MHz, 563.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:28:55.594, 30032 MiB, 2075 MiB, 99 %, 29 %, 82, 2820 MHz, 3090 MHz, 565.24 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:29:25.604, 30032 MiB, 2075 MiB, 98 %, 24 %, 79, 2812 MHz, 3090 MHz, 567.49 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:29:55.617, 30032 MiB, 2075 MiB, 99 %, 30 %, 81, 2812 MHz, 3090 MHz, 569.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:30:25.628, 30032 MiB, 2075 MiB, 99 %, 31 %, 82, 2812 MHz, 3090 MHz, 558.34 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:30:55.639, 30032 MiB, 2075 MiB, 99 %, 31 %, 78, 2812 MHz, 3090 MHz, 560.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:31:25.653, 30032 MiB, 2075 MiB, 91 %, 25 %, 81, 2812 MHz, 3090 MHz, 561.60 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:31:55.664, 30032 MiB, 2075 MiB, 91 %, 34 %, 80, 2812 MHz, 3090 MHz, 561.26 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:32:25.676, 30028 MiB, 2079 MiB, 43 %, 15 %, 80, 2820 MHz, 3090 MHz, 492.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:32:55.688, 30028 MiB, 2079 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 560.74 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:33:25.700, 30028 MiB, 2079 MiB, 99 %, 31 %, 79, 2812 MHz, 3090 MHz, 555.82 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:33:55.711, 30028 MiB, 2079 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 563.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:34:25.722, 30028 MiB, 2079 MiB, 90 %, 32 %, 82, 2812 MHz, 3090 MHz, 563.69 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:34:55.734, 30028 MiB, 2079 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 567.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:35:25.746, 30028 MiB, 2079 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 566.64 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:35:55.758, 30028 MiB, 2079 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 556.57 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:36:25.771, 30028 MiB, 2079 MiB, 99 %, 30 %, 82, 2820 MHz, 3090 MHz, 563.57 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:36:55.783, 30028 MiB, 2079 MiB, 93 %, 29 %, 82, 2812 MHz, 3090 MHz, 563.47 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:37:25.794, 30028 MiB, 2079 MiB, 98 %, 27 %, 81, 2812 MHz, 3090 MHz, 565.83 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:37:55.807, 30028 MiB, 2079 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 526.59 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:38:25.820, 30052 MiB, 2055 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 534.38 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:38:55.832, 30175 MiB, 1932 MiB, 99 %, 30 %, 81, 2827 MHz, 3090 MHz, 481.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:39:25.844, 30175 MiB, 1932 MiB, 99 %, 29 %, 79, 2827 MHz, 3090 MHz, 519.09 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:39:55.855, 30175 MiB, 1932 MiB, 99 %, 30 %, 78, 2827 MHz, 3090 MHz, 518.77 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:40:25.867, 30175 MiB, 1932 MiB, 99 %, 30 %, 78, 2820 MHz, 3090 MHz, 522.20 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:40:55.879, 30175 MiB, 1932 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 525.33 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:41:25.890, 30175 MiB, 1932 MiB, 95 %, 28 %, 78, 2827 MHz, 3090 MHz, 522.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:41:55.902, 30175 MiB, 1932 MiB, 99 %, 30 %, 77, 2820 MHz, 3090 MHz, 527.47 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:42:25.912, 30175 MiB, 1932 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 523.47 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:42:55.924, 30175 MiB, 1932 MiB, 90 %, 30 %, 77, 2820 MHz, 3090 MHz, 523.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:43:25.935, 30175 MiB, 1932 MiB, 99 %, 29 %, 78, 2827 MHz, 3090 MHz, 523.81 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:43:55.946, 30175 MiB, 1932 MiB, 99 %, 30 %, 75, 2820 MHz, 3090 MHz, 519.12 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:44:25.957, 30175 MiB, 1932 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 518.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:44:55.968, 30175 MiB, 1932 MiB, 92 %, 24 %, 78, 2820 MHz, 3090 MHz, 523.38 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:45:25.979, 30175 MiB, 1932 MiB, 3 %, 0 %, 71, 2835 MHz, 3090 MHz, 479.57 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:45:55.990, 30175 MiB, 1932 MiB, 99 %, 30 %, 78, 2827 MHz, 3090 MHz, 453.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:46:26.002, 30175 MiB, 1932 MiB, 99 %, 32 %, 78, 2827 MHz, 3090 MHz, 457.73 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:46:56.013, 30175 MiB, 1932 MiB, 97 %, 29 %, 78, 2820 MHz, 3090 MHz, 519.68 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:47:26.024, 30175 MiB, 1932 MiB, 96 %, 28 %, 79, 2827 MHz, 3090 MHz, 522.74 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:47:56.037, 30030 MiB, 2077 MiB, 98 %, 28 %, 81, 2820 MHz, 3090 MHz, 564.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:48:26.048, 30030 MiB, 2077 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 486.44 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:48:56.060, 30052 MiB, 2055 MiB, 99 %, 30 %, 81, 2820 MHz, 3090 MHz, 563.40 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:49:26.072, 30119 MiB, 1987 MiB, 99 %, 30 %, 81, 2820 MHz, 3090 MHz, 562.52 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:49:56.082, 30176 MiB, 1931 MiB, 99 %, 29 %, 80, 2820 MHz, 3090 MHz, 520.72 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:50:26.095, 30176 MiB, 1931 MiB, 91 %, 30 %, 78, 2820 MHz, 3090 MHz, 513.74 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:50:56.107, 30176 MiB, 1931 MiB, 97 %, 24 %, 75, 2827 MHz, 3090 MHz, 520.74 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:51:26.118, 30176 MiB, 1931 MiB, 97 %, 23 %, 76, 2820 MHz, 3090 MHz, 525.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:51:56.130, 30176 MiB, 1931 MiB, 96 %, 28 %, 78, 2827 MHz, 3090 MHz, 523.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:52:26.143, 30176 MiB, 1931 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 523.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:52:56.154, 30176 MiB, 1931 MiB, 98 %, 30 %, 77, 2827 MHz, 3090 MHz, 526.83 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:53:26.166, 30176 MiB, 1931 MiB, 98 %, 28 %, 79, 2827 MHz, 3090 MHz, 524.20 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:53:56.177, 30176 MiB, 1931 MiB, 99 %, 30 %, 79, 2820 MHz, 3090 MHz, 523.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:54:26.190, 30175 MiB, 1932 MiB, 99 %, 31 %, 77, 2827 MHz, 3090 MHz, 523.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:54:56.202, 30175 MiB, 1932 MiB, 99 %, 29 %, 79, 2812 MHz, 3090 MHz, 518.06 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:55:26.214, 30175 MiB, 1932 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 521.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:55:56.225, 30175 MiB, 1932 MiB, 85 %, 23 %, 75, 2827 MHz, 3090 MHz, 513.93 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:56:26.239, 30179 MiB, 1928 MiB, 99 %, 31 %, 78, 2820 MHz, 3090 MHz, 519.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:56:56.251, 30179 MiB, 1928 MiB, 99 %, 29 %, 79, 2820 MHz, 3090 MHz, 526.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:57:26.262, 30179 MiB, 1928 MiB, 99 %, 30 %, 78, 2827 MHz, 3090 MHz, 526.26 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:57:56.275, 30179 MiB, 1928 MiB, 99 %, 29 %, 79, 2820 MHz, 3090 MHz, 525.23 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:58:26.288, 30033 MiB, 2074 MiB, 99 %, 32 %, 79, 2820 MHz, 3090 MHz, 562.12 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:58:56.299, 30056 MiB, 2051 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 563.55 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 20:59:26.312, 30178 MiB, 1929 MiB, 94 %, 30 %, 78, 2827 MHz, 3090 MHz, 451.31 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 20:59:56.324, 30178 MiB, 1929 MiB, 32 %, 6 %, 72, 2827 MHz, 3090 MHz, 475.34 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:00:26.336, 30178 MiB, 1929 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 473.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:00:56.348, 30178 MiB, 1929 MiB, 98 %, 24 %, 77, 2827 MHz, 3090 MHz, 478.73 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:01:26.359, 30178 MiB, 1929 MiB, 99 %, 29 %, 78, 2857 MHz, 3090 MHz, 450.73 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:01:56.370, 30178 MiB, 1929 MiB, 98 %, 24 %, 77, 2827 MHz, 3090 MHz, 475.51 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:02:26.381, 30178 MiB, 1929 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 517.95 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:02:56.393, 30178 MiB, 1929 MiB, 97 %, 22 %, 77, 2827 MHz, 3090 MHz, 519.53 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:03:26.405, 30178 MiB, 1929 MiB, 99 %, 29 %, 78, 2820 MHz, 3090 MHz, 525.57 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:03:56.416, 30178 MiB, 1929 MiB, 90 %, 30 %, 77, 2827 MHz, 3090 MHz, 518.07 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:04:26.427, 30178 MiB, 1929 MiB, 99 %, 31 %, 78, 2820 MHz, 3090 MHz, 523.08 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:04:56.438, 30178 MiB, 1929 MiB, 99 %, 29 %, 78, 2820 MHz, 3090 MHz, 526.46 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:05:26.449, 30176 MiB, 1931 MiB, 99 %, 31 %, 77, 2820 MHz, 3090 MHz, 524.20 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:05:56.460, 30176 MiB, 1931 MiB, 99 %, 29 %, 79, 2812 MHz, 3090 MHz, 516.20 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:06:26.471, 30176 MiB, 1931 MiB, 99 %, 30 %, 78, 2820 MHz, 3090 MHz, 518.74 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:06:56.482, 30176 MiB, 1931 MiB, 96 %, 28 %, 79, 2820 MHz, 3090 MHz, 526.39 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:07:26.494, 30176 MiB, 1931 MiB, 99 %, 31 %, 77, 2827 MHz, 3090 MHz, 523.49 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:07:56.504, 30030 MiB, 2077 MiB, 99 %, 29 %, 79, 2827 MHz, 3090 MHz, 525.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:08:26.515, 30031 MiB, 2076 MiB, 97 %, 29 %, 81, 2820 MHz, 3090 MHz, 565.05 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:08:56.526, 30176 MiB, 1930 MiB, 90 %, 31 %, 81, 2827 MHz, 3090 MHz, 556.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:09:26.538, 30176 MiB, 1930 MiB, 98 %, 26 %, 78, 2827 MHz, 3090 MHz, 517.38 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:09:56.551, 30176 MiB, 1930 MiB, 99 %, 32 %, 78, 2827 MHz, 3090 MHz, 519.38 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:10:26.562, 30175 MiB, 1932 MiB, 99 %, 30 %, 77, 2820 MHz, 3090 MHz, 517.15 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:10:56.573, 30175 MiB, 1932 MiB, 94 %, 28 %, 78, 2827 MHz, 3090 MHz, 525.32 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:11:26.586, 30179 MiB, 1928 MiB, 99 %, 30 %, 76, 2827 MHz, 3090 MHz, 516.02 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:11:56.597, 30175 MiB, 1932 MiB, 96 %, 28 %, 78, 2827 MHz, 3090 MHz, 518.40 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:12:26.609, 30175 MiB, 1932 MiB, 99 %, 30 %, 71, 2865 MHz, 3090 MHz, 451.03 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:12:56.621, 30178 MiB, 1929 MiB, 3 %, 0 %, 79, 2827 MHz, 3090 MHz, 459.47 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:13:26.633, 30176 MiB, 1931 MiB, 99 %, 32 %, 76, 2820 MHz, 3090 MHz, 470.62 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:13:56.644, 30176 MiB, 1931 MiB, 91 %, 30 %, 77, 2827 MHz, 3090 MHz, 519.47 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:14:26.657, 30176 MiB, 1931 MiB, 99 %, 30 %, 77, 2820 MHz, 3090 MHz, 519.30 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:14:56.669, 30176 MiB, 1931 MiB, 91 %, 30 %, 78, 2820 MHz, 3090 MHz, 524.50 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:15:26.679, 30174 MiB, 1933 MiB, 99 %, 31 %, 77, 2820 MHz, 3090 MHz, 527.05 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:15:56.692, 30289 MiB, 1818 MiB, 99 %, 30 %, 77, 2820 MHz, 3090 MHz, 510.27 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:16:26.705, 30186 MiB, 1921 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 511.29 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:16:56.715, 30186 MiB, 1921 MiB, 99 %, 32 %, 78, 2827 MHz, 3090 MHz, 512.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:17:26.726, 30184 MiB, 1923 MiB, 99 %, 31 %, 77, 2827 MHz, 3090 MHz, 511.96 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:17:56.737, 30042 MiB, 2065 MiB, 99 %, 30 %, 77, 2827 MHz, 3090 MHz, 546.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:18:26.748, 30040 MiB, 2067 MiB, 91 %, 31 %, 80, 2827 MHz, 3090 MHz, 549.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:18:56.761, 30060 MiB, 2047 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 531.30 W, P1, 0x0000000000000004, Not Active, Active
